Census Tract,Tract Area (km^2),Intersection Density,Bus-Stop Density,Parking-Lot/Space Density,Length of Interstate Highway,Length of State Highway,Length of Collector Roads,Length of Local Roads,Length of Bicycle Lanes,Length of Bike Trails,Length of Pedestrian Crosswalks,Length of Sidewalks
004800,10.815867044152496,31.805124692798493,2.12650543004176,1.501202840009883,0.0,7.73761368221464,10.631283496830559,74.59450482297883,0.0039034409975581526,0.0,12.519403727781365,86.80183427510681
004900,10.713240723701613,30.616319418114433,1.2134516842545353,0.7019940119561944,0.0,0.0,15.233859389901479,69.80818930358681,0.0,0.0,11.607696490361603,87.38338281885528
005000,12.369462031011501,29.103933469171363,1.2935081541853939,1.7649380358090871,0.0,1.9055543411695295,20.95115470779425,76.49107587713692,0.0,0.0,14.014254621180342,102.87399387364532
005100,26.344620710449934,11.425482390057885,0.9869187446561629,1.651285410294371,0.0,22.70765110230163,20.148307864112844,126.1101459679839,0.0,0.0,11.00107731844564,77.31611600179602
005200,7.441569537557829,27.54795194284737,0.9406617736582029,1.6844905443793194,0.0,5.914231627556487,5.277214157337724,46.98719267359369,0.0,0.0,7.633582947681284,52.225311368021934
005300,7.272848523403371,33.2744452495148,0.5499908305704925,0.3074284577012818,0.0,0.0,13.143703826402257,52.804841663797205,0.0,0.0,8.437268312049511,55.30848620278673
005500,13.953503825449767,23.936640157063497,0.7883324602625702,0.5659222411941902,0.0,2.8945272077685527,21.528219638927848,70.78438005248591,0.9885514414099419,0.2705018998841123,14.014696857771067,104.83912930077611
005600,13.408095465845811,17.89963388993966,0.8949816944969831,2.3531610300619192,0.0,0.0,18.098336278458056,68.98334673244328,3.7139619794770184,0.684623358732789,8.813944229370065,69.02139703241627
005700,8.64128935221235,32.74974236657705,1.0415112413399064,0.35926053930956525,0.0,0.0,11.571850873803287,58.674634434978074,0.0,0.0,9.830759436094445,69.3220712746895
005800,10.974159173131294,26.60796106501913,1.0934778519870876,1.9773332761298203,0.0,0.13467999932143745,17.5590256076815,65.32669525014884,0.0,0.0,11.929505149591504,87.29868841323191
006000,4.492261184505413,29.606470892373768,1.1130252215178107,0.22371704037283305,0.0,0.0,5.179836029774798,30.344786882165717,0.0,0.0,4.182972819515597,36.026895908646225
005400,14.595391188927666,25.967101196130763,0.7536625676977267,2.8199732315244623,0.0,5.98100012126073,15.350283524168846,92.6427280879792,0.0,0.0,12.898456495281255,94.73667344392082
006100,5.644103546373214,26.399232185551305,2.1261126592390314,0.2649817297808647,0.0,0.0,7.8026690349915055,32.20296999567582,2.665284799924055,0.0,5.498304834783406,42.91074642562521
006200,5.097322267121315,29.427215337654463,1.961814355843631,0.0,0.0,0.0,3.5955310243280887,37.6241561568285,0.0,0.0,4.716311273456657,42.59370522773627
006600,10.239622016837396,18.457712568805782,2.2461766618123438,0.3924991714525261,0.0,0.0,14.273755727294509,61.11594733565579,0.0,0.0,6.661014353471637,65.52140777360384
006700,4.379252465217301,17.582909551705697,2.9685431710671955,0.3051304808499788,6.752908385439962,0.0,9.036023585092702,18.147703133156398,0.0,0.0,2.645150911366403,25.957608762574544
006800,6.48220909461488,20.980501865171632,0.9256103764046308,0.36081556437408757,4.776406766980688,0.0,4.463742839693083,39.27589676608063,0.0,0.0,4.820502817654151,49.73570057876549
006900,5.45829519167302,29.496389320536537,0.7328295483363114,1.000698425988649,0.0,0.0,7.714339148914545,33.8858142065619,0.4428933050668331,0.44181539673510156,5.475983152342102,45.10357502809959
007200,9.171509077263003,19.953095881862396,1.526466351617888,1.39106418586014,0.0,0.0,8.273499467761921,52.116612955506014,3.691903145526424,1.3244949390731149,5.288417398739848,52.10101126059124
007300,7.580615057460511,21.76604388289235,1.5829850096648983,3.0008833219375775,0.0,0.0,5.832612669934196,38.902505447829014,4.965237125370503,0.05647543847400655,4.369967961840092,50.67527667806748
006500,5.442014549884393,28.482099520166248,1.2862883654268629,0.17682578901507964,0.0,0.0,3.4334187572280097,40.36218960075602,0.0,0.0,4.737973328586188,46.0811411931142
007400,15.07265174798142,8.425856453361517,1.5259425073016921,1.3151432942207604,0.0,3.143697029846613,10.854082490806453,32.77876315177536,1.5292565301484635,0.0,4.427254709658418,48.521535720765044
007500,7.491674090825216,23.2257834351192,0.8008890839696275,0.6543505311317888,0.0,0.0,8.716808219414576,42.65081783077914,0.0,0.0,8.32507643059449,63.56962132216472
007600,6.278692856493325,31.535226284437776,2.2297634746572164,4.646142308219697,0.0,0.0,9.419474279324536,37.06676583989855,1.0312743710782752,0.0,4.7721494911773865,67.45134698713623
003700,6.889192596044637,23.95055700645285,0.7257744547409956,0.0,0.0,0.0,4.958332836828036,45.404543828165544,0.0,0.0,6.467586814341513,52.135496696435055
003800,7.229331051210494,35.82627468092397,1.6599046184211879,1.5156766677790545,0.0,11.469837948982589,11.482581655678501,44.65857798961969,0.0,0.0,11.458911353488684,58.206487816155814
003900,7.256556850490017,30.317408728789047,0.9646448231887425,1.4264847075712697,0.0,3.5205796463869943,8.914080072663353,45.939252207730014,0.0,0.0,9.311060068775543,55.24127487808173
007800,7.051169776826601,24.67675655347916,2.4109474793629064,1.6351361549563077,0.0,0.0,8.07324602426327,31.758862266457164,3.679577010290044,0.6160645010291326,6.259666343505205,49.11629698434702
019600,14.134782951581437,21.436480562731212,0.7074746060307331,3.0612187175463554,0.0,0.0,20.552391544375666,79.41787062002727,0.0,0.0,11.570710087465725,100.21460259280114
100500,12.229088843124089,16.599764921500142,0.8994946509187269,1.149858848176558,4.104915136815814,3.7537898469800015,3.248849100536876,65.79860860116396,0.0,0.0,6.385925755273414,72.22755203561066
120201,20.170595223055663,4.164477997356528,0.5453483091776405,4.051186372039927,6.460257306430958,3.732311581474476,18.504698623919065,73.50659932378859,5.621250249027286,5.621250249027286,2.1598970148261185,20.77832378149197
120202,19.39515750837025,7.321415149050371,0.8249481858084925,4.865266650528034,11.946129130388112,11.166523843300762,19.469517460937013,87.24666588292217,5.7205035582025054,5.7205035582025054,3.7401448855342037,29.392969042201162
120203,35.09476652971067,9.488594252880626,0.8833225881060043,7.869662769299242,13.97469522470113,13.73325573619936,50.21321446715191,186.08767646755027,0.0,0.0,7.850366934935312,61.42788498149096
120300,9.613034715574269,8.113982972893112,0.3120762681881966,1.3272760593980255,0.0,3.2439647289429563,8.051771120733298,49.885232584693945,0.0,0.0,2.8038979665441186,47.31410137586005
120501,28.271523357147554,2.4052471153029806,0.035371281107396776,0.3389294775837306,0.0,7.835655793033197,16.57973776453973,98.08439976899798,0.12723895902916452,0.0,2.8846603268027367,53.084414300141056
120502,44.05006898063958,4.7673024097260095,0.31782016064840063,2.342098988230941,0.0,14.756852797725786,34.41949012642507,165.63482371779227,7.2028693799177415,0.0,6.864847446914655,53.49883207326889
130100,59.61435107566313,2.600045076449334,0.08387242182094627,1.9101447757372991,0.0,24.303792326901032,15.945063059062948,214.33478243626865,1.9420521902490344,1.5918082541852383,5.037426447973731,20.297626999744814
130200,30.233024114495677,3.7376346994616543,0.0,1.0742589174834776,0.0,11.846138271878758,20.791103550244177,114.55261640910933,0.18676145924620402,0.04902068476867604,3.2268062127050974,13.45875470414472
140100,61.29505914210236,3.540252722440837,0.08157264337421284,0.7869745639338233,0.0,2.420518270756987,31.62597417114176,157.37270710292125,26.1966528234207,0.768110005748983,3.38646753367156,42.08297166605866
140201,50.517464450959785,6.473008959454759,0.13856594102808353,5.559591763653311,0.0,22.414041282408164,38.71685520205605,220.32094862311817,1.7737441259710418,0.9402969551379461,12.430546393331399,138.85197636425892
001300,21.41802943827125,17.321854985271003,0.793723813341259,1.198727449688496,0.0,11.917305825695216,21.200439549361693,113.06293432705229,0.0,0.0,11.960589789686233,97.61256930940182
001400,12.047881118340102,11.537298437349682,0.6640171762503414,1.2247132191509082,4.739841134251239,2.095941036306709,11.59264426600307,42.93076746012257,0.0,0.0,5.768768382525289,56.12976558231883
001500,16.097976610591058,14.225390279753423,0.5590764738767721,0.5493527557396023,10.508811968634054,10.678516782814112,13.416030018959965,69.15726361776133,0.0,0.0,10.29048921437754,88.19243354045263
001600,14.291743375318632,8.886249680310158,0.9795865789318283,2.674404607498489,9.12113660989743,8.670469732518846,10.243361994622862,68.80081358390161,0.0,0.0,5.509017579250712,55.965438546647576
140202,44.79642983876889,3.303834714790463,0.0,1.1779568538755838,0.0,4.870742783542986,27.89930743482759,123.25598109908803,0.46948378446853184,0.0,6.475128688155324,126.3322278163371
150100,145.33013963293962,2.339500951824158,0.04128531091454396,1.7507907725545464,0.0,27.987413762767442,79.62683322990503,334.5405140521608,19.642206264329527,1.1287786066383312,9.825456805657439,106.26789663367349
150301,173.60861035792172,0.5011272184060208,0.0,0.35024386043793915,0.0,43.34262115684483,46.74224261846629,286.60556968026157,9.425325936910417,8.718719842225312,3.1658686678927945,74.41837349836915
001700,14.3576039195152,23.402233540047774,1.8108871191703635,3.1374592251616926,0.0,10.431911719203692,19.60170580046423,77.84618676867886,0.0,0.0,12.714156429085026,90.97695283789777
001800,10.680880763263442,20.316676574685186,1.0298776143849633,0.8720583280377016,6.920699495184842,6.918471566902043,15.029836952957758,50.97967894910248,0.0,0.0,9.76279513649582,68.47247466071221
001900,10.617709177275062,22.321199049908795,1.506916391555024,1.12479359285615,0.0,4.0769448681631495,13.15628345843444,45.505566645896586,0.0,0.0,8.334157524286598,75.89755565291132
002000,11.67614974442397,17.04328947091775,1.1990253899138115,1.4532348348205775,0.0,6.833431630764389,14.749738981669024,51.8823571364246,0.0,0.0,7.38455221930279,63.79157403150457
002100,9.738171365726423,18.689340448510748,2.053773675660522,0.17495116048267878,0.0,5.418171896777311,9.25274912936522,54.75041290845417,0.0,0.0,6.66788463466299,55.684173539440344
016200,5.030932156721514,33.79095457943587,1.987703210555051,3.418073656147027,0.0,3.68127286507502,2.779450544592032,37.437304466681695,1.5375681715994847,0.0,4.847979514401615,37.51427329014098
018700,5.310901974234487,16.757982058749718,0.9414596662218944,1.1021078920653276,0.0,0.0,5.445021037103418,28.459598735893984,0.0,0.0,3.5784329479808834,37.0031746700082
018800,10.115366119840473,9.589371145918518,1.2851734525457807,0.3215927907702847,0.0,2.12216065351728,10.489560949678317,51.17252892436865,1.312025096980752,0.0,3.0284140662628043,28.787553447647007
018900,6.742197621694723,21.951299606492196,1.1865567354860647,4.057877287134545,0.0,8.750589761598661,6.66522080814655,43.6853620397628,0.02148522306379982,0.0,4.6576485910141185,44.15123532807136
019000,27.10918292301312,13.427184472277053,0.9959724745919792,2.4084180546192413,0.0,7.832993295634214,23.638495769563196,121.55400918227673,1.9713552252211148,0.0,13.154736520877933,124.44186273849786
019100,16.97549260315229,14.255845509606091,1.2959859554187356,2.676660620288103,0.0,3.8238661813533774,18.911321335022595,90.84225809677265,0.414626246419518,0.0,9.28165284040804,83.95687233845162
016500,12.434882567490959,17.692165471281196,1.5279597452470124,5.5442125290544135,7.856289546233065,1.9303052809687014,16.185548173954718,57.402504155670314,3.5389999961497027,0.0,7.560033162955588,51.7706671147666
016600,6.947707562255179,25.332096727293973,2.1589855165307363,5.261505767686286,17.335431124935226,2.642783080692094,20.07593265280552,28.480159473989783,1.441175265117034,0.0,5.630730689936224,38.70190632751212
016700,5.272892095223975,37.74019957287731,2.844738661272159,6.112967316084438,0.0,0.17489338250321407,10.168780149885466,41.01710042339055,1.8739460713307126,0.0,6.641541700392,40.74921360675873
016800,5.70663870942862,36.273542191831865,2.803752053474927,7.0786149346521485,0.0,0.0,12.79780826275827,39.447877286350334,3.1413669555568946,0.0,7.203771930513332,46.08607764889701
017000,7.653340796250757,30.96686875829472,1.9599284024237165,1.4013115760190367,0.0,5.486090052730664,5.608927070031815,46.561788592496185,0.0,0.0,8.450487012758604,62.95812177848383
016300,6.108217797540173,34.2161997046284,1.8008526160330736,2.229069106556049,0.0,0.0,6.036577321863631,41.96954801440071,1.1506957524602985,0.0,7.44924561403855,51.16568353168894
016400,5.0236331605487115,38.020292066695774,2.189650328448448,1.2419920775759532,0.0,0.0,10.3527189255254,33.859842404158506,0.0,0.0,6.64973642399631,41.341046696260086
186900,4.7164546251460155,18.022011607366732,1.2721419958141222,3.605880066790329,0.0,7.143400185179611,3.6917090408681252,17.94131983726275,5.832132221540999,0.15648530731222682,1.1522618871715586,16.55665937352079
187300,84.63707541032663,1.0633637748430405,0.0,0.2809473053713096,0.0,21.22409223805301,20.09329991806148,210.53793516930554,5.330366510167783,3.24502430044104,3.85443025059744,58.72466902010089
160203,98.25902414751017,4.0098098207093145,0.1424805520048995,2.482751852841552,15.926516478195076,20.81565056110792,62.97652784934528,256.55292005862015,23.900145077632914,11.599314123519692,13.98508515596843,130.430437672667
000102,70.58916812344265,2.9749606856502826,0.2691631096540732,4.777975963145496,0.0,31.18803569070471,22.69327500414524,322.3648258677032,0.0016048825885774136,0.0016048825885774136,6.543182144222522,138.47652083684133
120101,58.201006145222664,2.663184200170789,0.2920911703413124,1.6993744744310786,39.053253826041455,26.22945326536665,28.01108212538493,164.01031170126453,6.2949829023266695,3.2824531612036894,3.8202591123340017,45.22535036004083
150303,72.15966671807737,1.2195178276503087,0.0,0.5534836760310945,0.0,25.790096611555335,12.553857380786427,162.26938582030817,3.1793111422271507,0.0,3.02860974961525,55.504894208502996
018000,52.082012932190544,5.318534833909875,0.2304058411802112,0.9690391945560912,27.876871948367224,1.3286713144757774,38.956521607555,121.20563763543699,0.7171900296841911,0.0,5.284989566817204,110.39779145500609
120102,56.64141332924116,2.330450323206447,0.1235844868367055,0.2498698094252242,21.694220555395837,14.369917448013544,32.64196620676103,155.37900876153628,18.298179958259944,10.354279099681422,3.00765908811355,32.818485518694025
150304,76.75065094215721,2.241023338416075,0.0,1.6650235394454926,0.0,33.02717774131235,27.715950798614156,191.40375117800843,9.515148021903663,1.6288724639690748,4.336304862887994,61.85160305812594
185600,7.331467742685436,49.92179094904375,2.045975038895236,7.571943452407641,0.0,0.0,6.677580473509111,63.09751037751387,0.06800386249058288,0.0,6.637420534675161,60.548648400343396
186000,6.316617691672312,34.037203214538565,2.6913137425449096,9.988327627645011,3.969532370146052,0.0,11.820710906585337,44.75624567481998,0.0,0.0,5.456380701070388,49.82870394320953
185500,9.584544489464728,22.744951545649798,2.0866928023531925,3.5140972790383507,11.669181733470252,0.4535021559188983,13.145591076746314,52.260498569264776,0.38715293647226395,0.0,7.49545836395945,64.96373239756713
185900,5.231204798291725,32.306133389231434,2.1027660785890285,2.9032918528911282,0.0,5.403375099004353,11.390818445776478,34.32852704498798,0.0,0.0,5.988006062329027,40.753431433185284
185400,7.73229575318241,31.426630299285637,1.6812600571634293,4.494421042802277,0.0,6.1604929673640765,6.086638712031724,56.98234500280334,0.11380027183922456,0.0,7.579732722061599,59.564467119627395
185800,4.762832262104048,40.102189094440845,1.6796728416519726,0.2932000910512727,0.0,0.0,7.004430243128572,34.858862267649705,0.0,0.0,6.41068044468334,39.88033620090751
186200,5.762198093738128,24.469828649804132,2.0825386084939685,3.5333892401007096,0.0,0.14536386000646268,9.321406397647008,29.121094289252866,0.0,0.0,5.526717115212696,42.96926295339927
186400,8.272849244171534,19.703006206094994,2.175792096378588,8.578536031094586,43.12225953315423,0.0,24.323621462413577,30.90810549695551,0.7518903910744632,0.0,4.633396137353353,46.91136184108071
186600,11.05437060926079,15.107146838382267,1.5378532709730452,3.6419573604836506,13.30847361308956,7.60697420756529,15.523557258286674,39.106377462016574,4.5408723808408125,2.456837778447064,5.322624373888668,47.10563078877924
186500,14.199588342581146,30.634690915337295,1.408491536337347,8.140642963842874,15.684721398073194,4.2255837896087485,12.151213635591324,94.34518415201298,4.984675778313243,0.0,13.701295630102996,79.46692049250446
160102,130.51783113666517,2.306198297800574,0.199206497484435,3.1870794736977106,28.488610391083235,35.96452304758684,72.19406078396096,405.7962177979235,5.109379935987325,0.0,10.028924200739475,83.93655745526976
160101,53.515662196465435,4.447296178944026,0.0,0.7703336098384131,0.0,6.23008362672002,25.535564972655052,122.38503174283998,8.286419232046509,7.805741028617369,10.760248693685861,105.53299127396642
160206,20.444276505276097,1.320663022388298,0.0,2.5692363805696576,8.204942986093418,11.433105781240549,0.8460027076258729,67.30340637706549,0.0,0.0,1.2354207026565127,14.046271914230234
019800,22.368846791509025,17.88201259225557,0.8493955981321396,3.1388610802201478,0.0,5.94487221066552,33.60179577448769,101.27925297336607,0.7086919217281384,0.0,15.15009980351327,139.23394464454333
020000,15.258765073862055,21.36476958796824,1.4417942666727035,10.3008836735645,0.0,15.428991250000369,17.323999597167674,114.54783811129136,0.6905319804229662,0.0,8.873794009360223,77.01931724000497
091400,8.757613970512551,16.214462121546248,0.4567454118745422,0.7360200191142454,0.0,1.012194656057413,8.19913104502984,33.56850105499117,1.8375154001447587,0.0,6.9529109650279795,73.39148260348867
019700,20.42176052877913,12.486680550417981,0.29380424824512896,1.8459433146803563,0.0,0.29391482922184975,24.98418041760472,91.71876092764863,0.45735027789594174,0.006954055232804853,11.159862115831709,119.94243268716247
160302,146.16603445461254,1.6214437292789332,0.02052460416808776,1.8237837879255374,39.198847818516725,52.00709746810957,40.44356104087497,294.4841435989346,12.752801798599883,8.706868505388908,10.19964096518333,118.31664417388907
160205,34.97027974282044,3.774633802496253,0.14297855312485808,3.7962438180443927,9.917065951342552,14.419996392453935,10.143109891734087,106.16108322927137,1.0404460575395802,0.32275792798033526,3.1629747510816277,33.214924925285835
160301,211.7750383825407,0.566639019010529,0.0,0.2367707800538236,0.0,44.98958485467011,55.21010923806791,259.9541218735977,33.744231832697324,21.79455270068457,5.309409053442106,95.21847520730583
050104,33.019113566216525,3.482831232564103,0.24228391183054632,0.6710790025183156,0.0,8.159513697455658,38.17802354257797,99.91178398436504,10.312387512665131,1.2587693097087629,2.663359220776301,71.48964877432488
050103,37.31293532107201,2.680035733975779,0.3216042880770935,6.674588744971929,0.0,28.9763510502713,4.177787212839447,191.7953138297856,12.421686705196668,3.227598953262357,3.7424217572737257,86.40925158142836
015900,5.113662618346731,32.85316465682578,1.955545515287249,2.024588133776634,0.0,7.726873203508525,0.0,38.27018237120492,1.1565487406159467,0.0,5.045173721404098,39.23971976365089
015800,4.647364854087591,33.35223397914835,1.9365813278215174,3.6810981064320423,0.0,2.8790533414185275,1.9127785259107428,31.62539449846046,2.452933568492742,0.0,5.44913439624907,35.8702872132043
016100,6.446381856186603,32.26616180057377,2.1717608904232346,2.0179182955340926,0.0,0.0,5.093903841134883,52.65129826049702,1.8533404657633095,0.0,5.802179030330831,47.82549446471621
001000,16.69807744003918,12.935620928554824,1.0180812767844074,1.2070606575504053,0.0,6.40747675711238,14.72607954581408,77.23690097336288,0.0,0.0,7.272016131899766,78.71345384474887
001100,34.407534327903974,6.742709250510043,0.5231412349533654,2.5725309917136254,0.0,7.495658250563796,25.379791558642086,95.30860626447289,0.0,0.0,7.982547149246557,88.31257116960263
001200,13.286444227927989,16.859288772623902,1.5052936404128485,3.1365175560649203,0.0,2.7584414289129735,20.0060100370143,58.328985220799666,0.0,0.0,7.71776332966623,67.38693616444539
